week,Date,PTE,period_from,period_until,upward_dispatch_EURMwh,downward_dispatch_kWhPTE,incentive_component_EURMwh,take_from_system_kWhPTE,feed_into_system_EURMwh,Regulation state,purchase_kWhPTE,sell_kWhPTE,absolute_kWhPTE,imbalance_kWhPTE,downward_reserve_kWh_PTE,downward_power_kWh_PTE,upward_power_kWh_PTE,upward_reserve_kWh_PTE,upward_incident_reserve_kWh_PTE,downward_incident_reserve_kWh_PTE,volume_kWhPTE,totals_kWhPTE
1,01-01-17,1,0:00,0:15,250,-200,0,250,-200,2,-111380,106822,218202,-4558,0,-6199,3167,0,0,,9366,-3032
1,01-01-17,2,0:15,0:30,250,,0,250,250,1,-110431,79722,190153,-30709,0,0,39599,0,0,,39599,39599
1,01-01-17,3,0:30,0:45,,,0,33.56,33.56,0,-95092,96056,191148,964,0,0,2883,0,0,,2883,2883
1,01-01-17,4,0:45,1:00,42.89,,0,42.89,42.89,1,-119886,93190,213076,-26696,0,0,1062,0,0,,1062,1062
1,01-01-17,5,1:00,1:15,72.28,,0,72.28,72.28,1,-116536,108904,225440,-7632,0,0,3760,0,0,,3760,3760
1,01-01-17,6,1:15,1:30,250,,0,250,250,1,-129230,101447,230677,-27783,0,0,37005,0,0,,37005,37005
1,01-01-17,7,1:30,1:45,39.13,33.12,0,39.13,33.12,2,-92298,106249,198547,13951,0,-169,6199,0,0,,6368,6030
1,01-01-17,8,1:45,2:00,46.69,,0,46.69,46.69,1,-122009,106071,228080,-15938,0,0,2790,0,0,,2790,2790
1,01-01-17,9,2:00,2:15,250,,0,250,250,1,-128845,56635,185480,-72210,0,0,27771,0,0,,27771,27771
1,01-01-17,10,2:15,2:30,250,,0,250,250,1,-115620,81356,196976,-34264,0,0,45063,0,0,,45063,45063
1,01-01-17,11,2:30,2:45,250,31.63,0,31.63,31.63,-1,-94781,98027,192808,3246,0,-673,5028,0,0,,5701,4355
1,01-01-17,12,2:45,3:00,,35.63,0,35.63,35.63,-1,-90597,91469,182066,872,0,-830,0,0,0,,830,-830
1,01-01-17,13,3:00,3:15,250,36.63,0,250,34.33,2,-110290,63869,174159,-46421,0,-297,17338,0,0,,17635,17041
1,01-01-17,14,3:15,3:30,49.13,,0,49.13,49.13,1,-93776,84925,178701,-8851,0,0,16146,0,0,,16146,16146
1,01-01-17,15,3:30,3:45,49.13,36.63,0,36.63,36.63,-1,-79142,85259,164401,6117,0,-10,432,0,0,,442,422
1,01-01-17,16,3:45,4:00,,31.63,0,31.63,31.63,-1,-79233,86992,166225,7759,0,-4990,0,0,0,,4990,-4990
1,01-01-17,17,4:00,4:15,50.02,36.63,0,50.02,50.02,1,-85800,65477,151277,-20323,0,-2491,5166,0,0,,7657,2675
1,01-01-17,18,4:15,4:30,42.39,,0,42.39,42.39,1,-81786,69877,151663,-11909,0,0,7660,0,0,,7660,7660
1,01-01-17,19,4:30,4:45,43.13,,0,43.13,43.13,1,-81416,66530,147946,-14886,0,0,9457,0,0,,9457,9457
1,01-01-17,20,4:45,5:00,42.39,,0,42.39,42.39,1,-90044,67192,157236,-22852,0,0,9324,0,0,,9324,9324
1,01-01-17,21,5:00,5:15,42.39,36.63,0,36.63,36.63,-1,-86120,96950,183070,10830,0,-533,451,0,0,,984,-82
1,01-01-17,22,5:15,5:30,,,0,34.33,34.33,0,-88996,88218,177214,-778,0,0,0,0,0,,0,0
1,01-01-17,23,5:30,5:45,49.13,,0,49.13,49.13,1,-98115,76030,174145,-22085,0,0,7217,0,0,,7217,7217
1,01-01-17,24,5:45,6:00,56.02,,0,56.02,56.02,1,-111881,75405,187286,-36476,0,0,29447,0,0,,29447,29447
1,01-01-17,25,6:00,6:15,49.13,,0,49.13,49.13,1,-81727,49273,131000,-32454,0,0,18221,0,0,,18221,18221
1,01-01-17,26,6:15,6:30,250,,0,250,250,1,-110674,35841,146515,-74833,0,0,39215,0,0,,39215,39215
1,01-01-17,27,6:30,6:45,44.29,,0,44.29,44.29,1,-97837,47562,145399,-50275,0,0,17676,0,0,,17676,17676
1,01-01-17,28,6:45,7:00,,,0,34.33,34.33,0,-106282,40176,146458,-66106,0,0,42,0,0,,42,42
1,01-01-17,29,7:00,7:15,,35.63,0,35.63,35.63,-1,-96851,95897,192748,-954,0,-3,0,0,0,,3,-3
1,01-01-17,30,7:15,7:30,,,0,34.33,34.33,0,-99039,82791,181830,-16248,0,0,0,0,0,,0,0
1,01-01-17,31,7:30,7:45,49.13,,0,49.13,49.13,1,-112439,77794,190233,-34645,0,0,2720,0,0,,2720,2720
1,01-01-17,32,7:45,8:00,49.13,,0,49.13,49.13,1,-111411,77707,189118,-33704,0,0,17881,0,0,,17881,17881
1,01-01-17,33,8:00,8:15,49.13,36.63,0,36.63,36.63,-1,-101646,88909,190555,-12737,0,-128,1452,0,0,,1580,1324
1,01-01-17,34,8:15,8:30,40.99,36.63,0,40.99,40.99,1,-96136,71116,167252,-25020,0,-97,515,0,0,,612,418
1,01-01-17,35,8:30,8:45,49.13,,0,49.13,49.13,1,-96692,71249,167941,-25443,0,0,12817,0,0,,12817,12817
1,01-01-17,36,8:45,9:00,40.02,,0,40.02,40.02,1,-89793,96298,186091,6505,0,0,5717,0,0,,5717,5717
1,01-01-17,37,9:00,9:15,62.02,,0,62.02,62.02,1,-110195,54754,164949,-55441,0,0,2857,0,0,,2857,2857
1,01-01-17,38,9:15,9:30,250,,0,250,250,1,-96585,46154,142739,-50431,0,0,40289,0,0,,40289,40289
1,01-01-17,39,9:30,9:45,44.02,,0,44.02,44.02,1,-79350,62475,141825,-16875,0,0,15138,0,0,,15138,15138
1,01-01-17,40,9:45,10:00,101.22,,0,101.22,101.22,1,-104081,59246,163327,-44835,0,0,27197,0,0,,27197,27197
1,01-01-17,41,10:00,10:15,250,33.41,0,250,33.41,2,-113827,84731,198558,-29096,0,-6,49920,0,0,,49926,49914
1,01-01-17,42,10:15,10:30,250,18.97,0,250,18.97,2,-77492,62091,139583,-15401,0,-1372,7370,0,0,,8742,5998
1,01-01-17,43,10:30,10:45,250,,0,250,250,1,-103822,48564,152386,-55258,0,0,42657,0,0,,42657,42657
1,01-01-17,44,10:45,11:00,250,,0,250,250,1,-130755,66060,196815,-64695,0,0,43587,0,0,,43587,43587
1,01-01-17,45,11:00,11:15,250,28.18,0,250,28.18,2,-103874,109986,213860,6112,0,-120,40652,0,0,,40772,40532
1,01-01-17,46,11:15,11:30,82.02,11.03,0,82.02,11.03,2,-103977,88981,192958,-14996,0,-2226,3986,0,0,,6212,1760
1,01-01-17,47,11:30,11:45,250,,0,250,250,1,-133701,80799,214500,-52902,0,0,43858,0,0,,43858,43858
1,01-01-17,48,11:45,12:00,49.13,,0,49.13,49.13,1,-120560,94973,215533,-25587,0,0,25058,0,0,,25058,25058
1,01-01-17,49,12:00,12:15,47.69,,0,47.69,47.69,1,-127764,122258,250022,-5506,0,0,16745,0,0,,16745,16745
1,01-01-17,50,12:15,12:30,47.69,,0,47.69,47.69,1,-121057,108776,229833,-12281,0,0,5882,0,0,,5882,5882
1,01-01-17,51,12:30,12:45,250,,0,250,250,1,-130413,88862,219275,-41551,0,0,30551,0,0,,30551,30551
1,01-01-17,52,12:45,13:00,250,,0,250,250,1,-119151,52719,171870,-66432,0,0,59376,0,0,,59376,59376
1,01-01-17,53,13:00,13:15,54.69,,0,54.69,54.69,1,-90330,82586,172916,-7744,0,0,29134,0,0,,29134,29134
1,01-01-17,54,13:15,13:30,46.99,,0,46.99,46.99,1,-104017,82953,186970,-21064,0,0,6388,0,0,,6388,6388
1,01-01-17,55,13:30,13:45,61.19,,0,61.19,61.19,1,-128622,89728,218350,-38894,0,0,20239,0,0,,20239,20239
1,01-01-17,56,13:45,14:00,94.93,,0,94.93,94.93,1,-137603,67673,205276,-69930,0,0,48807,0,0,,48807,48807
1,01-01-17,57,14:00,14:15,43.79,,0,43.79,43.79,1,-126966,99803,226769,-27163,0,0,24322,0,0,,24322,24322
1,01-01-17,58,14:15,14:30,46.79,,0,46.79,46.79,1,-114869,68117,182986,-46752,0,0,9796,0,0,,9796,9796
1,01-01-17,59,14:30,14:45,36.65,,0,36.65,36.65,1,-107470,56316,163786,-51154,0,0,2496,0,0,,2496,2496
1,01-01-17,60,14:45,15:00,,,0,31.6,31.6,0,-113335,65715,179050,-47620,0,0,0,0,0,,0,0
1,01-01-17,61,15:00,15:15,43.79,,0,43.79,43.79,1,-94805,58651,153456,-36154,0,0,955,0,0,,955,955
1,01-01-17,62,15:15,15:30,136.02,,0,136.02,136.02,1,-115092,48201,163293,-66891,0,0,37996,0,0,,37996,37996
1,01-01-17,63,15:30,15:45,136.02,,0,136.02,136.02,1,-105249,48694,153943,-56555,0,0,50852,0,0,,50852,50852
1,01-01-17,64,15:45,16:00,49.13,,0,49.13,49.13,1,-104897,55493,160390,-49404,0,0,21961,0,0,,21961,21961
1,01-01-17,65,16:00,16:15,39.13,33.17,0,33.17,33.17,-1,-100974,99595,200569,-1379,0,-21,12205,0,0,,12226,12184
1,01-01-17,66,16:15,16:30,27.87,33.17,0,31.59,31.59,2,-66868,61178,128046,-5690,0,-1140,369,0,0,,1509,-771
1,01-01-17,67,16:30,16:45,50.12,,0,50.12,50.12,1,-112343,69393,181736,-42950,0,0,5852,0,0,,5852,5852
1,01-01-17,68,16:45,17:00,136.02,,0,136.02,136.02,1,-185485,93510,278995,-91975,0,0,56081,0,0,,56081,56081
1,01-01-17,69,17:00,17:15,67.29,2.03,0,2.03,2.03,-1,-42603,155915,198518,113312,0,-5351,31180,0,0,,36531,25829
1,01-01-17,70,17:15,17:30,,11.1,0,11.1,11.1,-1,-34439,98097,132536,63658,0,-10983,0,0,0,,10983,-10983
1,01-01-17,71,17:30,17:45,36.65,11.1,0,36.65,36.65,1,-59483,57069,116552,-2414,0,-24,294,0,0,,318,270
1,01-01-17,72,17:45,18:00,39.13,,0,39.13,39.13,1,-75735,63832,139567,-11903,0,0,7092,0,0,,7092,7092
1,01-01-17,73,18:00,18:15,54.07,,0,54.07,54.07,1,-107705,61569,169274,-46136,0,0,20477,0,0,,20477,20477
1,01-01-17,74,18:15,18:30,39.13,,0,39.13,39.13,1,-110585,59674,170259,-50911,0,0,10250,0,0,,10250,10250
1,01-01-17,75,18:30,18:45,40.89,,0,40.89,40.89,1,-129705,56139,185844,-73566,0,0,4290,0,0,,4290,4290
1,01-01-17,76,18:45,19:00,41.2,,0,41.2,41.2,1,-127705,61320,189025,-66385,0,0,1806,0,0,,1806,1806
1,01-01-17,77,19:00,19:15,99.73,,0,99.73,99.73,1,-156209,46602,202811,-109607,0,0,17330,0,0,,17330,17330
1,01-01-17,78,19:15,19:30,154.71,,0,154.71,154.71,1,-130377,44264,174641,-86113,0,0,61221,0,0,,61221,61221
1,01-01-17,79,19:30,19:45,61,,0,61,61,1,-103564,61117,164681,-42447,0,0,42421,0,0,,42421,42421
1,01-01-17,80,19:45,20:00,36.74,,0,36.74,36.74,1,-105520,64112,169632,-41408,0,0,8277,0,0,,8277,8277
1,01-01-17,81,20:00,20:15,58,,0,58,58,1,-105239,82494,187733,-22745,0,0,13409,0,0,,13409,13409
1,01-01-17,82,20:15,20:30,39.13,,0,39.13,39.13,1,-101746,81057,182803,-20689,0,0,12121,0,0,,12121,12121
1,01-01-17,83,20:30,20:45,39.13,,0,39.13,39.13,1,-93411,73928,167339,-19483,0,0,16944,0,0,,16944,16944
1,01-01-17,84,20:45,21:00,36.71,,0,36.71,36.71,1,-84709,87403,172112,2694,0,0,6482,0,0,,6482,6482
1,01-01-17,85,21:00,21:15,147.84,,0,147.84,147.84,1,-133643,60628,194271,-73015,0,0,29172,0,0,,29172,29172
1,01-01-17,86,21:15,21:30,60.54,,0,60.54,60.54,1,-110106,61696,171802,-48410,0,0,39828,0,0,,39828,39828
1,01-01-17,87,21:30,21:45,60.54,34.09,0,34.09,34.09,-1,-81446,62445,143891,-19001,0,-78,3130,0,0,,3208,3052
1,01-01-17,88,21:45,22:00,,,0,32,32,0,-91751,64596,156347,-27155,0,0,0,0,0,,0,0
1,01-01-17,89,22:00,22:15,,,0,31.89,31.89,0,-125684,40292,165976,-85392,0,0,0,0,0,,0,0
1,01-01-17,90,22:15,22:30,41.36,,0,41.36,41.36,1,-120188,41642,161830,-78546,0,0,4160,0,0,,4160,4160
1,01-01-17,91,22:30,22:45,58.44,,0,58.44,58.44,1,-85763,48112,133875,-37651,0,0,5785,0,0,,5785,5785
1,01-01-17,92,22:45,23:00,102.02,,0,102.02,102.02,1,-88845,53517,142362,-35328,0,0,41041,0,0,,41041,41041
1,01-01-17,93,23:00,23:15,46.19,,0,46.19,46.19,1,-161400,47278,208678,-114122,0,0,13370,0,0,,13370,13370
1,01-01-17,94,23:15,23:30,39.13,,0,39.13,39.13,1,-112980,51741,164721,-61239,0,0,7323,0,0,,7323,7323
1,01-01-17,95,23:30,23:45,40.6,,0,40.6,40.6,1,-96323,45748,142071,-50575,0,0,819,0,0,,819,819
1,01-01-17,96,23:45,0:00,40.45,32.17,0,32.17,32.17,-1,-95397,46981,142378,-48416,0,-216,992,0,0,,1208,776
1,01-02-17,1,0:00,0:15,43.09,-200,0,43.09,-200,2,-70961,109263,180224,38302,0,-20118,16,0,0,,20134,-20102
1,01-02-17,2,0:15,0:30,90.47,-200,0,90.47,90.47,1,-109040,29272,138312,-79768,0,-297,7336,0,0,,7633,7039
1,01-02-17,3,0:30,0:45,90.47,28.17,0,28.17,28.17,-1,-46702,45188,91890,-1514,0,-491,106,0,0,,597,-385
1,01-02-17,4,0:45,1:00,,11.74,0,11.74,11.74,-1,-91263,88025,179288,-3238,0,-21833,0,0,0,,21833,-21833
1,01-02-17,5,1:00,1:15,74.43,11.74,0,74.43,74.43,1,-77308,34794,112102,-42514,0,-3234,4277,0,0,,7511,1043
1,01-02-17,6,1:15,1:30,250,,0,250,250,1,-85205,52010,137215,-33195,0,0,29664,0,0,,29664,29664
1,01-02-17,7,1:30,1:45,250,-3.78,0,-3.78,-3.78,-1,-53256,89403,142659,36147,0,-10729,1444,0,0,,12173,-9285
1,01-02-17,8,1:45,2:00,,29.99,0,29.99,29.99,-1,-48709,70846,119555,22137,0,-10031,0,0,0,,10031,-10031
1,01-02-17,9,2:00,2:15,71.12,28.78,0,71.12,71.12,1,-79275,65673,144948,-13602,0,-7424,1185,0,0,,8609,-6239
1,01-02-17,10,2:15,2:30,250,28.78,0,250,250,1,-78385,50817,129202,-27568,0,-28,23489,0,0,,23517,23461
1,01-02-17,11,2:30,2:45,250,28.17,0,28.17,28.17,-1,-44293,70384,114677,26091,0,-2789,872,0,0,,3661,-1917
1,01-02-17,12,2:45,3:00,,23.17,0,23.17,23.17,-1,-40278,79698,119976,39420,0,-26943,0,0,0,,26943,-26943
1,01-02-17,13,3:00,3:15,55.55,19.78,0,55.55,19.78,2,-64472,53353,117825,-11119,0,-27956,269,0,0,,28225,-27687
1,01-02-17,14,3:15,3:30,109.99,19.78,0,109.99,109.99,1,-63191,43107,106298,-20084,0,-1657,10663,0,0,,12320,9006
1,01-02-17,15,3:30,3:45,109.99,33.17,0,33.17,33.17,-1,-49095,60415,109510,11320,0,-775,172,0,0,,947,-603
1,01-02-17,16,3:45,4:00,,28.17,0,28.17,28.17,-1,-47045,67266,114311,20221,0,-4758,0,0,0,,4758,-4758
1,01-02-17,17,4:00,4:15,,28.17,0,28.17,28.17,-1,-74488,60735,135223,-13753,0,-7772,0,0,0,,7772,-7772
1,01-02-17,18,4:15,4:30,,,0,32.95,32.95,0,-70416,49959,120375,-20457,0,-45,0,0,0,,45,-45
1,01-02-17,19,4:30,4:45,,,0,32.95,32.95,0,-60161,45775,105936,-14386,0,0,0,0,0,,0,0
1,01-02-17,20,4:45,5:00,32.12,,0,32.12,32.12,1,-71238,31651,102889,-39587,0,0,62,0,0,,62,62
1,01-02-17,21,5:00,5:15,32.12,,0,32.12,32.12,1,-74730,56768,131498,-17962,0,0,61,0,0,,61,61
1,01-02-17,22,5:15,5:30,45.17,,0,45.17,45.17,1,-63964,42749,106713,-21215,0,0,1101,0,0,,1101,1101
1,01-02-17,23,5:30,5:45,45.17,,0,45.17,45.17,1,-61444,44511,105955,-16933,0,0,3108,0,0,,3108,3108
1,01-02-17,24,5:45,6:00,45.17,,0,45.17,45.17,1,-71570,91032,162602,19462,0,0,6276,0,0,,6276,6276
1,01-02-17,25,6:00,6:15,45.17,32.17,0,32.17,32.17,-1,-105288,60030,165318,-45258,0,-541,65,0,0,,606,-476
1,01-02-17,26,6:15,6:30,,30.69,0,30.69,30.69,-1,-86266,64458,150724,-21808,0,-1450,0,0,0,,1450,-1450
1,01-02-17,27,6:30,6:45,,33.17,0,33.17,33.17,-1,-102655,74717,177372,-27938,0,-696,0,0,0,,696,-696
1,01-02-17,28,6:45,7:00,,32.17,0,32.17,32.17,-1,-117238,74002,191240,-43236,0,-33,0,0,0,,33,-33
1,01-02-17,29,7:00,7:15,,-200,0,-200,-200,-1,-84257,143698,227955,59441,0,-30801,0,0,0,,30801,-30801
1,01-02-17,30,7:15,7:30,,25.13,0,25.13,25.13,-1,-88831,115892,204723,27061,0,-31019,0,0,0,,31019,-31019
1,01-02-17,31,7:30,7:45,,-200,0,-200,-200,-1,-89076,100646,189722,11570,0,-37819,0,0,0,,37819,-37819
1,01-02-17,32,7:45,8:00,50.12,28.17,0,50.12,28.17,2,-91937,94342,186279,2405,0,-7122,1591,0,0,,8713,-5531
1,01-02-17,33,8:00,8:15,,-200,0,-200,-200,-1,-43871,126310,170181,82439,0,-44325,0,0,0,,44325,-44325
1,01-02-17,34,8:15,8:30,,-200,0,-200,-200,-1,-45835,99721,145556,53886,0,-22642,0,0,0,,22642,-22642
1,01-02-17,35,8:30,8:45,45.19,-200,0,45.19,45.19,1,-107997,79782,187779,-28215,0,-23860,33,0,0,,23893,-23827
1,01-02-17,36,8:45,9:00,45.19,-200,0,45.19,45.19,1,-89274,90573,179847,1299,0,-923,477,0,0,,1400,-446
1,01-02-17,37,9:00,9:15,,-200,0,-200,-200,-1,-63985,95858,159843,31873,0,-13033,0,0,0,,13033,-13033
1,01-02-17,38,9:15,9:30,,29.78,0,29.78,29.78,-1,-82903,75559,158462,-7344,0,-11226,0,0,0,,11226,-11226
1,01-02-17,39,9:30,9:45,54.84,33.17,0,54.84,33.17,2,-95936,68500,164436,-27436,0,-2962,507,0,0,,3469,-2455
1,01-02-17,40,9:45,10:00,250,33.17,0,250,250,1,-121202,70935,192137,-50267,0,-17,15799,0,0,,15816,15782
1,01-02-17,41,10:00,10:15,250,0.78,0,0.78,0.78,-1,-76214,99185,175399,22971,0,-12417,1096,0,0,,13513,-11321
1,01-02-17,42,10:15,10:30,48.32,0.78,0,48.32,48.32,1,-111992,79414,191406,-32578,0,-2478,574,0,0,,3052,-1904
1,01-02-17,43,10:30,10:45,,,0,36.3,36.3,0,-112045,74106,186151,-37939,0,0,0,0,0,,0,0
1,01-02-17,44,10:45,11:00,36.01,,0,36.01,36.01,1,-125524,67391,192915,-58133,0,0,46,0,0,,46,46
1,01-02-17,45,11:00,11:15,61.5,,0,61.5,61.5,1,-114779,99736,214515,-15043,0,0,13377,0,0,,13377,13377
1,01-02-17,46,11:15,11:30,35.97,33.6,0,33.6,33.6,-1,-92565,118876,211441,26311,0,-2244,1883,0,0,,4127,-361
1,01-02-17,47,11:30,11:45,,28.17,0,28.17,28.17,-1,-62739,115070,177809,52331,0,-14300,0,0,0,,14300,-14300
1,01-02-17,48,11:45,12:00,,0.78,0,0.78,0.78,-1,-48771,121714,170485,72943,0,-57888,0,0,0,,57888,-57888
1,01-02-17,49,12:00,12:15,,28.17,0,28.17,28.17,-1,-68320,116467,184787,48147,0,-32918,0,0,0,,32918,-32918
1,01-02-17,50,12:15,12:30,,16.01,0,16.01,16.01,-1,-63363,129993,193356,66630,0,-65415,0,0,0,,65415,-65415
1,01-02-17,51,12:30,12:45,,27.99,0,27.99,27.99,-1,-77716,121010,198726,43294,0,-62464,0,0,0,,62464,-62464
1,01-02-17,52,12:45,13:00,,30.19,0,30.19,30.19,-1,-75158,118849,194007,43691,0,-40789,0,0,0,,40789,-40789
1,01-02-17,53,13:00,13:15,,30.19,0,30.19,30.19,-1,-54296,109438,163734,55142,0,-44086,0,0,0,,44086,-44086
1,01-02-17,54,13:15,13:30,,26.94,0,26.94,26.94,-1,-72654,110182,182836,37528,0,-49510,0,0,0,,49510,-49510
1,01-02-17,55,13:30,13:45,,33.49,0,33.49,33.49,-1,-72355,98457,170812,26102,0,-23139,0,0,0,,23139,-23139
1,01-02-17,56,13:45,14:00,,28.17,0,28.17,28.17,-1,-42451,79752,122203,37301,0,-19702,0,0,0,,19702,-19702
1,01-02-17,57,14:00,14:15,,26.94,0,26.94,26.94,-1,-50498,81582,132080,31084,0,-37515,0,0,0,,37515,-37515
1,01-02-17,58,14:15,14:30,,32.17,0,32.17,32.17,-1,-54788,87564,142352,32776,0,-31357,0,0,0,,31357,-31357
1,01-02-17,59,14:30,14:45,36.49,34.09,0,36.49,36.49,1,-65606,65668,131274,62,0,-15948,236,0,0,,16184,-15712
1,01-02-17,60,14:45,15:00,36.49,34.09,0,36.49,36.49,1,-70032,47929,117961,-22103,0,-149,595,0,0,,744,446
1,01-02-17,61,15:00,15:15,,36.62,0,36.62,36.62,-1,-93232,90532,183764,-2700,0,-384,0,0,0,,384,-384
1,01-02-17,62,15:15,15:30,,36.59,0,36.59,36.59,-1,-77808,63337,141145,-14471,0,-1702,0,0,0,,1702,-1702
1,01-02-17,63,15:30,15:45,,37.79,0,37.79,37.79,-1,-81360,52693,134053,-28667,0,-551,0,0,0,,551,-551
1,01-02-17,64,15:45,16:00,,,0,37.6,37.6,0,-74376,45491,119867,-28885,0,0,0,0,0,,0,0
1,01-02-17,65,16:00,16:15,,28.17,0,28.17,28.17,-1,-50937,86554,137491,35617,0,-17136,0,0,0,,17136,-17136
1,01-02-17,66,16:15,16:30,,32.59,0,32.59,32.59,-1,-46494,69944,116438,23450,0,-12608,0,0,0,,12608,-12608
1,01-02-17,67,16:30,16:45,,32.17,0,32.17,32.17,-1,-70800,84560,155360,13760,0,-21314,0,0,0,,21314,-21314
1,01-02-17,68,16:45,17:00,120.19,32.17,0,120.19,120.19,1,-131468,91981,223449,-39487,0,-3774,16093,0,0,,19867,12319
1,01-02-17,69,17:00,17:15,46.89,28.12,0,46.89,28.12,2,-32742,91439,124181,58697,0,-9631,11168,0,0,,20799,1537
1,01-02-17,70,17:15,17:30,,35.16,0,35.16,35.16,-1,-51046,69086,120132,18040,0,-5824,0,0,0,,5824,-5824
1,01-02-17,71,17:30,17:45,,54.1,0,54.1,54.1,-1,-71537,79391,150928,7854,0,-1804,0,0,0,,1804,-1804
1,01-02-17,72,17:45,18:00,,54.1,0,54.1,54.1,-1,-78203,89000,167203,10797,0,-1537,0,0,0,,1537,-1537
1,01-02-17,73,18:00,18:15,,,0,44.89,44.89,0,-96880,38693,135573,-58187,0,-132,0,0,0,,132,-132
1,01-02-17,74,18:15,18:30,,33.7,0,33.7,33.7,-1,-55841,60806,116647,4965,0,-1193,0,0,0,,1193,-1193
1,01-02-17,75,18:30,18:45,,33.17,0,33.17,33.17,-1,-54587,68591,123178,14004,0,-14346,0,0,0,,14346,-14346
1,01-02-17,76,18:45,19:00,,32.17,0,32.17,32.17,-1,-61386,97318,158704,35932,0,-22614,0,0,0,,22614,-22614
1,01-02-17,77,19:00,19:15,,30.78,0,30.78,30.78,-1,-51902,88400,140302,36498,0,-28931,0,0,0,,28931,-28931
1,01-02-17,78,19:15,19:30,,-25.54,0,-25.54,-25.54,-1,-46727,121253,167980,74526,0,-54686,0,0,0,,54686,-54686
1,01-02-17,79,19:30,19:45,,17.88,0,17.88,17.88,-1,-58236,135086,193322,76850,0,-57899,0,0,0,,57899,-57899
1,01-02-17,80,19:45,20:00,,13.47,0,13.47,13.47,-1,-60854,133066,193920,72212,0,-72362,0,0,0,,72362,-72362
1,01-02-17,81,20:00,20:15,36.43,29.72,0,36.43,36.43,1,-71981,76467,148448,4486,0,-38188,231,0,0,,38419,-37957
1,01-02-17,82,20:15,20:30,37.36,33.7,0,45.07,33.7,2,-64700,79098,143798,14398,0,-4314,349,0,0,,4663,-3965
1,01-02-17,83,20:30,20:45,,33.7,0,33.7,33.7,-1,-71115,74459,145574,3344,0,-11805,0,0,0,,11805,-11805
1,01-02-17,84,20:45,21:00,,,0,44.57,44.57,0,-166170,78590,244760,-87580,0,-388,0,0,0,,388,-388
1,01-02-17,85,21:00,21:15,46.09,,0,46.09,46.09,1,-75918,49681,125599,-26237,0,0,5819,0,0,,5819,5819
1,01-02-17,86,21:15,21:30,36.8,33.39,0,33.39,33.39,-1,-67539,48602,116141,-18937,0,-145,4319,0,0,,4464,4174
1,01-02-17,87,21:30,21:45,36.8,27.36,0,27.36,27.36,-1,-42147,89013,131160,46866,0,-28885,74,0,0,,28959,-28811
1,01-02-17,88,21:45,22:00,,28.17,0,28.17,28.17,-1,-41856,103270,145126,61414,0,-57684,0,0,0,,57684,-57684
1,01-02-17,89,22:00,22:15,61.92,32.17,0,61.92,61.92,1,-91200,51618,142818,-39582,0,-28075,3919,0,0,,31994,-24156
1,01-02-17,90,22:15,22:30,36.43,32.17,0,36.43,36.43,1,-85304,65248,150552,-20056,0,-84,3575,0,0,,3659,3491
1,01-02-17,91,22:30,22:45,37.07,,0,37.07,37.07,1,-86407,63772,150179,-22635,0,0,2023,0,0,,2023,2023
1,01-02-17,92,22:45,23:00,36.43,32.03,0,32.03,32.03,-1,-64362,70729,135091,6367,0,-2308,2349,0,0,,4657,41
1,01-02-17,93,23:00,23:15,,32.09,0,32.09,32.09,-1,-102199,59422,161621,-42777,0,-4632,0,0,0,,4632,-4632
1,01-02-17,94,23:15,23:30,,,0,32.22,32.22,0,-100138,47620,147758,-52518,0,-56,0,0,0,,56,-56
1,01-02-17,95,23:30,23:45,,,0,32.22,32.22,0,-79595,47801,127396,-31794,0,0,0,0,0,,0,0
1,01-02-17,96,23:45,0:00,,32.17,0,32.17,32.17,-1,-68162,71402,139564,3240,0,-7016,0,0,0,,7016,-7016
1,01-03-17,1,0:00,0:15,134.02,28.23,0,134.02,28.23,2,-98986,36820,135806,-62166,0,-10244,6727,0,0,,16971,-3517
1,01-03-17,2,0:15,0:30,134.02,28.23,0,134.02,134.02,1,-117704,551,118255,-117153,0,-26,37067,0,0,,37093,37041
1,01-03-17,3,0:30,0:45,,,0,32.43,32.43,0,-93108,37760,130868,-55348,0,0,1682,0,0,,1682,1682
1,01-03-17,4,0:45,1:00,,,0,32.43,32.43,0,-93786,31188,124974,-62598,0,0,0,0,0,,0,0
1,01-03-17,5,1:00,1:15,51.3,,0,51.3,51.3,1,-94051,26205,120256,-67846,0,0,7122,0,0,,7122,7122
1,01-03-17,6,1:15,1:30,36.81,,0,36.81,36.81,1,-53854,19994,73848,-33860,0,0,8738,0,0,,8738,8738
1,01-03-17,7,1:30,1:45,36.81,33.91,0,33.91,33.91,-1,-48530,37160,85690,-11370,0,-1266,254,0,0,,1520,-1012
1,01-03-17,8,1:45,2:00,,33.23,0,33.23,33.23,-1,-57912,48472,106384,-9440,0,-4992,0,0,0,,4992,-4992
1,01-03-17,9,2:00,2:15,37.29,33.23,0,37.29,37.29,1,-80118,24925,105043,-55193,0,-799,1580,0,0,,2379,781
1,01-03-17,10,2:15,2:30,37.08,,0,37.08,37.08,1,-70984,23635,94619,-47349,0,0,1098,0,0,,1098,1098
1,01-03-17,11,2:30,2:45,,,0,32.46,32.46,0,-63799,35026,98825,-28773,0,0,0,0,0,,0,0
1,01-03-17,12,2:45,3:00,,33.23,0,33.23,33.23,-1,-42623,33406,76029,-9217,0,-398,0,0,0,,398,-398
